venta_id,timestamp,timestamp_iso,producto_id,producto,cantidad,precio_unitario,total
2005,2026-04-18 14:29:09+00:00,2026-04-18T14:29:09Z,P005,Arroz,1,2.1,2.1
309,2026-04-18 14:29:37+00:00,2026-04-18T14:29:37Z,P001,Café,1,2.5,2.5
1645,2026-04-18 14:29:43+00:00,2026-04-18T14:29:43Z,P004,Huevos,2,3.9,7.8
3376,2026-04-18 14:30:02+00:00,2026-04-18T14:30:02Z,P008,Jugo,1,2.9,2.9
916,2026-04-18 14:31:02+00:00,2026-04-18T14:31:02Z,P005,Arroz,3,2.1,6.3
1642,2026-04-18 14:31:28+00:00,2026-04-18T14:31:28Z,P007,Galletas,1,1.6,1.6
1213,2026-04-18 14:31:34+00:00,2026-04-18T14:31:34Z,P001,Café,2,2.5,5.0
409,2026-04-18 14:31:56+00:00,2026-04-18T14:31:56Z,P005,Arroz,1,2.1,2.1
3723,2026-04-18 14:32:10+00:00,2026-04-18T14:32:10Z,P003,Leche,1,1.8,1.8
423,2026-04-18 14:32:34+00:00,2026-04-18T14:32:34Z,P008,Jugo,2,2.9,5.8
1727,2026-04-18 14:33:07+00:00,2026-04-18T14:33:07Z,P004,Huevos,1,3.9,3.9
4614,2026-04-18 14:33:19+00:00,2026-04-18T14:33:19Z,P008,Jugo,2,2.9,5.8
2785,2026-04-18 14:33:23+00:00,2026-04-18T14:33:23Z,P007,Galletas,3,1.6,4.8
2130,2026-04-18 14:35:49+00:00,2026-04-18T14:35:49Z,P007,Galletas,1,1.6,1.6
3992,2026-04-18 14:36:19+00:00,2026-04-18T14:36:19Z,P002,Pan,1,1.2,1.2
3716,2026-04-18 14:36:22+00:00,2026-04-18T14:36:22Z,P007,Galletas,1,1.6,1.6
3850,2026-04-18 14:36:28+00:00,2026-04-18T14:36:28Z,P006,Queso,2,4.5,9.0
1133,2026-04-18 14:36:59+00:00,2026-04-18T14:36:59Z,P003,Leche,1,1.8,1.8
3862,2026-04-18 14:38:07+00:00,2026-04-18T14:38:07Z,P003,Leche,1,1.8,1.8
3006,2026-04-18 14:38:09+00:00,2026-04-18T14:38:09Z,P006,Queso,4,4.5,18.0
557,2026-04-18 14:39:12+00:00,2026-04-18T14:39:12Z,P008,Jugo,1,2.9,2.9
2223,2026-04-18 14:39:20+00:00,2026-04-18T14:39:20Z,P006,Queso,1,4.5,4.5
3379,2026-04-18 14:40:33+00:00,2026-04-18T14:40:33Z,P006,Queso,1,4.5,4.5
1854,2026-04-18 14:41:05+00:00,2026-04-18T14:41:05Z,P005,Arroz,4,2.1,8.4
4292,2026-04-18 14:41:10+00:00,2026-04-18T14:41:10Z,P001,Café,2,2.5,5.0
2770,2026-04-18 14:41:28+00:00,2026-04-18T14:41:28Z,P007,Galletas,2,1.6,3.2
1125,2026-04-18 14:42:10+00:00,2026-04-18T14:42:10Z,P008,Jugo,4,2.9,11.6
4175,2026-04-18 14:44:48+00:00,2026-04-18T14:44:48Z,P005,Arroz,1,2.1,2.1
2193,2026-04-18 14:45:14+00:00,2026-04-18T14:45:14Z,P007,Galletas,4,1.6,6.4
2587,2026-04-18 14:45:48+00:00,2026-04-18T14:45:48Z,P007,Galletas,1,1.6,1.6
4526,2026-04-18 14:47:43+00:00,2026-04-18T14:47:43Z,P001,Café,5,2.5,12.5
1861,2026-04-18 14:48:09+00:00,2026-04-18T14:48:09Z,P007,Galletas,1,1.6,1.6
4670,2026-04-18 14:48:17+00:00,2026-04-18T14:48:17Z,P006,Queso,2,4.5,9.0
1895,2026-04-18 14:49:20+00:00,2026-04-18T14:49:20Z,P007,Galletas,1,1.6,1.6
2100,2026-04-18 14:49:43+00:00,2026-04-18T14:49:43Z,P004,Huevos,1,3.9,3.9
2262,2026-04-18 14:51:02+00:00,2026-04-18T14:51:02Z,P005,Arroz,3,2.1,6.3
2891,2026-04-18 14:51:09+00:00,2026-04-18T14:51:09Z,P004,Huevos,2,3.9,7.8
3618,2026-04-18 14:52:33+00:00,2026-04-18T14:52:33Z,P001,Café,2,2.5,5.0
3952,2026-04-18 14:52:37+00:00,2026-04-18T14:52:37Z,P005,Arroz,2,2.1,4.2
3943,2026-04-18 14:52:52+00:00,2026-04-18T14:52:52Z,P002,Pan,4,1.2,4.8
3937,2026-04-18 14:52:57+00:00,2026-04-18T14:52:57Z,P003,Leche,1,1.8,1.8
1818,2026-04-18 14:53:35+00:00,2026-04-18T14:53:35Z,P001,Café,1,2.5,2.5
2671,2026-04-18 14:53:47+00:00,2026-04-18T14:53:47Z,P005,Arroz,1,2.1,2.1
1290,2026-04-18 14:54:08+00:00,2026-04-18T14:54:08Z,P005,Arroz,1,2.1,2.1
58,2026-04-18 14:54:11+00:00,2026-04-18T14:54:11Z,P002,Pan,2,1.2,2.4
790,2026-04-18 14:55:49+00:00,2026-04-18T14:55:49Z,P001,Café,1,2.5,2.5
706,2026-04-18 14:56:35+00:00,2026-04-18T14:56:35Z,P008,Jugo,1,2.9,2.9
20,2026-04-18 14:56:58+00:00,2026-04-18T14:56:58Z,P008,Jugo,1,2.9,2.9
612,2026-04-18 14:57:43+00:00,2026-04-18T14:57:43Z,P002,Pan,1,1.2,1.2
1043,2026-04-18 14:57:54+00:00,2026-04-18T14:57:54Z,P006,Queso,2,4.5,9.0
52,2026-04-18 15:00:05+00:00,2026-04-18T15:00:05Z,P004,Huevos,1,3.9,3.9
3636,2026-04-18 15:00:15+00:00,2026-04-18T15:00:15Z,P007,Galletas,1,1.6,1.6
1974,2026-04-18 15:00:24+00:00,2026-04-18T15:00:24Z,P005,Arroz,4,2.1,8.4
1309,2026-04-18 15:00:30+00:00,2026-04-18T15:00:30Z,P008,Jugo,1,2.9,2.9
2640,2026-04-18 15:00:37+00:00,2026-04-18T15:00:37Z,P005,Arroz,1,2.1,2.1
2325,2026-04-18 15:00:59+00:00,2026-04-18T15:00:59Z,P001,Café,1,2.5,2.5
4409,2026-04-18 15:01:02+00:00,2026-04-18T15:01:02Z,P006,Queso,2,4.5,9.0
892,2026-04-18 15:01:24+00:00,2026-04-18T15:01:24Z,P003,Leche,1,1.8,1.8
4299,2026-04-18 15:02:02+00:00,2026-04-18T15:02:02Z,P001,Café,4,2.5,10.0
2912,2026-04-18 15:03:51+00:00,2026-04-18T15:03:51Z,P006,Queso,1,4.5,4.5
3254,2026-04-18 15:05:15+00:00,2026-04-18T15:05:15Z,P002,Pan,1,1.2,1.2
910,2026-04-18 15:05:22+00:00,2026-04-18T15:05:22Z,P004,Huevos,3,3.9,11.7
3712,2026-04-18 15:05:29+00:00,2026-04-18T15:05:29Z,P001,Café,1,2.5,2.5
4808,2026-04-18 15:05:33+00:00,2026-04-18T15:05:33Z,P003,Leche,1,1.8,1.8
3183,2026-04-18 15:05:52+00:00,2026-04-18T15:05:52Z,P004,Huevos,1,3.9,3.9
2442,2026-04-18 15:06:07+00:00,2026-04-18T15:06:07Z,P008,Jugo,1,2.9,2.9
4090,2026-04-18 15:06:25+00:00,2026-04-18T15:06:25Z,P005,Arroz,2,2.1,4.2
40,2026-04-18 15:07:15+00:00,2026-04-18T15:07:15Z,P004,Huevos,1,3.9,3.9
4971,2026-04-18 15:07:37+00:00,2026-04-18T15:07:37Z,P003,Leche,2,1.8,3.6
117,2026-04-18 15:08:09+00:00,2026-04-18T15:08:09Z,P004,Huevos,1,3.9,3.9
2719,2026-04-18 15:08:46+00:00,2026-04-18T15:08:46Z,P003,Leche,2,1.8,3.6
930,2026-04-18 15:08:47+00:00,2026-04-18T15:08:47Z,P007,Galletas,2,1.6,3.2
2887,2026-04-18 15:08:54+00:00,2026-04-18T15:08:54Z,P001,Café,1,2.5,2.5
3670,2026-04-18 15:09:34+00:00,2026-04-18T15:09:34Z,P006,Queso,2,4.5,9.0
4418,2026-04-18 15:09:39+00:00,2026-04-18T15:09:39Z,P004,Huevos,1,3.9,3.9
2879,2026-04-18 15:09:47+00:00,2026-04-18T15:09:47Z,P003,Leche,1,1.8,1.8
4901,2026-04-18 15:09:54+00:00,2026-04-18T15:09:54Z,P003,Leche,1,1.8,1.8
4791,2026-04-18 15:10:20+00:00,2026-04-18T15:10:20Z,P002,Pan,2,1.2,2.4
4561,2026-04-18 15:10:26+00:00,2026-04-18T15:10:26Z,P001,Café,1,2.5,2.5
3036,2026-04-18 15:10:47+00:00,2026-04-18T15:10:47Z,P005,Arroz,4,2.1,8.4
151,2026-04-18 15:12:05+00:00,2026-04-18T15:12:05Z,P004,Huevos,2,3.9,7.8
1073,2026-04-18 15:12:26+00:00,2026-04-18T15:12:26Z,P007,Galletas,1,1.6,1.6
3522,2026-04-18 15:13:26+00:00,2026-04-18T15:13:26Z,P002,Pan,3,1.2,3.6
2612,2026-04-18 15:13:51+00:00,2026-04-18T15:13:51Z,P006,Queso,1,4.5,4.5
3064,2026-04-18 15:14:25+00:00,2026-04-18T15:14:25Z,P003,Leche,3,1.8,5.4
2749,2026-04-18 15:14:54+00:00,2026-04-18T15:14:54Z,P007,Galletas,1,1.6,1.6
1719,2026-04-18 15:15:06+00:00,2026-04-18T15:15:06Z,P006,Queso,1,4.5,4.5
680,2026-04-18 15:15:26+00:00,2026-04-18T15:15:26Z,P008,Jugo,4,2.9,11.6
4525,2026-04-18 15:15:34+00:00,2026-04-18T15:15:34Z,P005,Arroz,1,2.1,2.1
4504,2026-04-18 15:15:35+00:00,2026-04-18T15:15:35Z,P001,Café,4,2.5,10.0
4551,2026-04-18 15:15:39+00:00,2026-04-18T15:15:39Z,P008,Jugo,1,2.9,2.9
2280,2026-04-18 15:15:46+00:00,2026-04-18T15:15:46Z,P007,Galletas,2,1.6,3.2
4488,2026-04-18 15:15:53+00:00,2026-04-18T15:15:53Z,P006,Queso,1,4.5,4.5
799,2026-04-18 15:15:57+00:00,2026-04-18T15:15:57Z,P001,Café,3,2.5,7.5
3345,2026-04-18 15:16:28+00:00,2026-04-18T15:16:28Z,P003,Leche,1,1.8,1.8
1159,2026-04-18 15:16:35+00:00,2026-04-18T15:16:35Z,P008,Jugo,2,2.9,5.8
3318,2026-04-18 15:17:08+00:00,2026-04-18T15:17:08Z,P002,Pan,4,1.2,4.8
525,2026-04-18 15:17:34+00:00,2026-04-18T15:17:34Z,P005,Arroz,1,2.1,2.1
915,2026-04-18 15:18:01+00:00,2026-04-18T15:18:01Z,P006,Queso,1,4.5,4.5
1649,2026-04-18 15:18:36+00:00,2026-04-18T15:18:36Z,P001,Café,2,2.5,5.0
391,2026-04-18 15:19:10+00:00,2026-04-18T15:19:10Z,P003,Leche,1,1.8,1.8
2740,2026-04-18 15:19:18+00:00,2026-04-18T15:19:18Z,P006,Queso,1,4.5,4.5
1747,2026-04-18 15:20:25+00:00,2026-04-18T15:20:25Z,P001,Café,1,2.5,2.5
886,2026-04-18 15:20:45+00:00,2026-04-18T15:20:45Z,P004,Huevos,1,3.9,3.9
1436,2026-04-18 15:21:26+00:00,2026-04-18T15:21:26Z,P006,Queso,2,4.5,9.0
2013,2026-04-18 15:21:27+00:00,2026-04-18T15:21:27Z,P008,Jugo,5,2.9,14.5
3149,2026-04-18 15:21:46+00:00,2026-04-18T15:21:46Z,P006,Queso,3,4.5,13.5
3506,2026-04-18 15:22:08+00:00,2026-04-18T15:22:08Z,P007,Galletas,4,1.6,6.4
1354,2026-04-18 15:22:21+00:00,2026-04-18T15:22:21Z,P005,Arroz,1,2.1,2.1
2696,2026-04-18 15:22:31+00:00,2026-04-18T15:22:31Z,P001,Café,1,2.5,2.5
4985,2026-04-18 15:22:46+00:00,2026-04-18T15:22:46Z,P007,Galletas,1,1.6,1.6
1329,2026-04-18 15:22:54+00:00,2026-04-18T15:22:54Z,P007,Galletas,2,1.6,3.2
1303,2026-04-18 15:23:02+00:00,2026-04-18T15:23:02Z,P001,Café,2,2.5,5.0
3585,2026-04-18 15:23:03+00:00,2026-04-18T15:23:03Z,P001,Café,2,2.5,5.0
471,2026-04-18 15:23:04+00:00,2026-04-18T15:23:04Z,P002,Pan,1,1.2,1.2
4020,2026-04-18 15:24:03+00:00,2026-04-18T15:24:03Z,P001,Café,2,2.5,5.0
3755,2026-04-18 15:24:34+00:00,2026-04-18T15:24:34Z,P003,Leche,3,1.8,5.4
2744,2026-04-18 15:24:38+00:00,2026-04-18T15:24:38Z,P002,Pan,1,1.2,1.2
540,2026-04-18 15:24:48+00:00,2026-04-18T15:24:48Z,P003,Leche,2,1.8,3.6
2609,2026-04-18 15:25:00+00:00,2026-04-18T15:25:00Z,P005,Arroz,1,2.1,2.1
4264,2026-04-18 15:25:01+00:00,2026-04-18T15:25:01Z,P006,Queso,5,4.5,22.5
375,2026-04-18 15:25:20+00:00,2026-04-18T15:25:20Z,P005,Arroz,1,2.1,2.1
1276,2026-04-18 15:25:37+00:00,2026-04-18T15:25:37Z,P007,Galletas,1,1.6,1.6
119,2026-04-18 15:26:03+00:00,2026-04-18T15:26:03Z,P004,Huevos,3,3.9,11.7
4594,2026-04-18 15:26:05+00:00,2026-04-18T15:26:05Z,P002,Pan,2,1.2,2.4
3364,2026-04-18 15:26:10+00:00,2026-04-18T15:26:10Z,P008,Jugo,1,2.9,2.9
3302,2026-04-18 15:26:17+00:00,2026-04-18T15:26:17Z,P005,Arroz,2,2.1,4.2
4612,2026-04-18 15:26:42+00:00,2026-04-18T15:26:42Z,P005,Arroz,3,2.1,6.3
2273,2026-04-18 15:27:14+00:00,2026-04-18T15:27:14Z,P002,Pan,2,1.2,2.4
3483,2026-04-18 15:27:18+00:00,2026-04-18T15:27:18Z,P001,Café,3,2.5,7.5
155,2026-04-18 15:27:47+00:00,2026-04-18T15:27:47Z,P006,Queso,1,4.5,4.5
1906,2026-04-18 15:28:44+00:00,2026-04-18T15:28:44Z,P001,Café,3,2.5,7.5
1877,2026-04-18 15:29:03+00:00,2026-04-18T15:29:03Z,P006,Queso,1,4.5,4.5
238,2026-04-18 15:29:23+00:00,2026-04-18T15:29:23Z,P005,Arroz,2,2.1,4.2
4030,2026-04-18 15:29:35+00:00,2026-04-18T15:29:35Z,P006,Queso,4,4.5,18.0
203,2026-04-18 15:29:59+00:00,2026-04-18T15:29:59Z,P006,Queso,3,4.5,13.5
469,2026-04-18 15:30:48+00:00,2026-04-18T15:30:48Z,P004,Huevos,2,3.9,7.8
1792,2026-04-18 15:31:23+00:00,2026-04-18T15:31:23Z,P001,Café,3,2.5,7.5
1505,2026-04-18 15:31:48+00:00,2026-04-18T15:31:48Z,P006,Queso,2,4.5,9.0
2129,2026-04-18 15:32:04+00:00,2026-04-18T15:32:04Z,P003,Leche,1,1.8,1.8
472,2026-04-18 15:32:12+00:00,2026-04-18T15:32:12Z,P003,Leche,1,1.8,1.8
1033,2026-04-18 15:32:22+00:00,2026-04-18T15:32:22Z,P007,Galletas,3,1.6,4.8
4459,2026-04-18 15:32:38+00:00,2026-04-18T15:32:38Z,P006,Queso,1,4.5,4.5
4069,2026-04-18 15:32:59+00:00,2026-04-18T15:32:59Z,P001,Café,2,2.5,5.0
2926,2026-04-18 15:33:06+00:00,2026-04-18T15:33:06Z,P008,Jugo,1,2.9,2.9
3234,2026-04-18 15:33:06+00:00,2026-04-18T15:33:06Z,P001,Café,1,2.5,2.5
3594,2026-04-18 15:33:09+00:00,2026-04-18T15:33:09Z,P007,Galletas,1,1.6,1.6
3182,2026-04-18 15:33:26+00:00,2026-04-18T15:33:26Z,P007,Galletas,2,1.6,3.2
2292,2026-04-18 15:33:32+00:00,2026-04-18T15:33:32Z,P003,Leche,1,1.8,1.8
2536,2026-04-18 15:33:37+00:00,2026-04-18T15:33:37Z,P007,Galletas,1,1.6,1.6
3903,2026-04-18 15:34:00+00:00,2026-04-18T15:34:00Z,P002,Pan,3,1.2,3.6
2175,2026-04-18 15:34:34+00:00,2026-04-18T15:34:34Z,P008,Jugo,1,2.9,2.9
3462,2026-04-18 15:35:40+00:00,2026-04-18T15:35:40Z,P002,Pan,1,1.2,1.2
2402,2026-04-18 15:35:47+00:00,2026-04-18T15:35:47Z,P008,Jugo,1,2.9,2.9
994,2026-04-18 15:36:23+00:00,2026-04-18T15:36:23Z,P005,Arroz,5,2.1,10.5
217,2026-04-18 15:36:43+00:00,2026-04-18T15:36:43Z,P003,Leche,1,1.8,1.8
3493,2026-04-18 15:36:55+00:00,2026-04-18T15:36:55Z,P005,Arroz,3,2.1,6.3
1308,2026-04-18 15:37:19+00:00,2026-04-18T15:37:19Z,P001,Café,3,2.5,7.5
3624,2026-04-18 15:37:20+00:00,2026-04-18T15:37:20Z,P002,Pan,1,1.2,1.2
902,2026-04-18 15:38:12+00:00,2026-04-18T15:38:12Z,P004,Huevos,1,3.9,3.9
653,2026-04-18 15:39:09+00:00,2026-04-18T15:39:09Z,P005,Arroz,1,2.1,2.1
3808,2026-04-18 15:39:24+00:00,2026-04-18T15:39:24Z,P007,Galletas,2,1.6,3.2
1216,2026-04-18 15:39:40+00:00,2026-04-18T15:39:40Z,P004,Huevos,1,3.9,3.9
2889,2026-04-18 15:39:42+00:00,2026-04-18T15:39:42Z,P002,Pan,1,1.2,1.2
3990,2026-04-18 15:39:42+00:00,2026-04-18T15:39:42Z,P004,Huevos,2,3.9,7.8
4586,2026-04-18 15:40:03+00:00,2026-04-18T15:40:03Z,P006,Queso,1,4.5,4.5
1198,2026-04-18 15:40:03+00:00,2026-04-18T15:40:03Z,P004,Huevos,1,3.9,3.9
115,2026-04-18 15:40:15+00:00,2026-04-18T15:40:15Z,P005,Arroz,1,2.1,2.1
3942,2026-04-18 15:40:37+00:00,2026-04-18T15:40:37Z,P005,Arroz,4,2.1,8.4
4176,2026-04-18 15:40:39+00:00,2026-04-18T15:40:39Z,P002,Pan,4,1.2,4.8
3549,2026-04-18 15:40:48+00:00,2026-04-18T15:40:48Z,P004,Huevos,1,3.9,3.9
175,2026-04-18 15:41:09+00:00,2026-04-18T15:41:09Z,P005,Arroz,3,2.1,6.3
145,2026-04-18 15:41:17+00:00,2026-04-18T15:41:17Z,P008,Jugo,1,2.9,2.9
2479,2026-04-18 15:42:19+00:00,2026-04-18T15:42:19Z,P001,Café,1,2.5,2.5
1817,2026-04-18 15:42:43+00:00,2026-04-18T15:42:43Z,P003,Leche,1,1.8,1.8
2239,2026-04-18 15:42:57+00:00,2026-04-18T15:42:57Z,P005,Arroz,1,2.1,2.1
3742,2026-04-18 15:43:17+00:00,2026-04-18T15:43:17Z,P004,Huevos,1,3.9,3.9
2985,2026-04-18 15:43:37+00:00,2026-04-18T15:43:37Z,P006,Queso,3,4.5,13.5
4841,2026-04-18 15:43:46+00:00,2026-04-18T15:43:46Z,P006,Queso,2,4.5,9.0
564,2026-04-18 15:43:49+00:00,2026-04-18T15:43:49Z,P001,Café,4,2.5,10.0
4216,2026-04-18 15:45:03+00:00,2026-04-18T15:45:03Z,P006,Queso,3,4.5,13.5
2068,2026-04-18 15:45:56+00:00,2026-04-18T15:45:56Z,P004,Huevos,1,3.9,3.9
3260,2026-04-18 15:46:03+00:00,2026-04-18T15:46:03Z,P005,Arroz,2,2.1,4.2
2450,2026-04-18 15:46:21+00:00,2026-04-18T15:46:21Z,P001,Café,1,2.5,2.5
4889,2026-04-18 15:46:32+00:00,2026-04-18T15:46:32Z,P008,Jugo,2,2.9,5.8
3746,2026-04-18 15:46:38+00:00,2026-04-18T15:46:38Z,P005,Arroz,1,2.1,2.1
344,2026-04-18 15:46:38+00:00,2026-04-18T15:46:38Z,P007,Galletas,1,1.6,1.6
2151,2026-04-18 15:46:48+00:00,2026-04-18T15:46:48Z,P001,Café,2,2.5,5.0
3647,2026-04-18 15:47:02+00:00,2026-04-18T15:47:02Z,P006,Queso,2,4.5,9.0
3383,2026-04-18 15:47:36+00:00,2026-04-18T15:47:36Z,P002,Pan,5,1.2,6.0
1744,2026-04-18 15:48:03+00:00,2026-04-18T15:48:03Z,P004,Huevos,2,3.9,7.8
983,2026-04-18 15:48:07+00:00,2026-04-18T15:48:07Z,P002,Pan,1,1.2,1.2
4365,2026-04-18 15:48:27+00:00,2026-04-18T15:48:27Z,P008,Jugo,1,2.9,2.9
3069,2026-04-18 15:48:50+00:00,2026-04-18T15:48:50Z,P007,Galletas,1,1.6,1.6
3589,2026-04-18 15:49:04+00:00,2026-04-18T15:49:04Z,P003,Leche,1,1.8,1.8
1590,2026-04-18 15:49:53+00:00,2026-04-18T15:49:53Z,P003,Leche,3,1.8,5.4
676,2026-04-18 15:50:15+00:00,2026-04-18T15:50:15Z,P003,Leche,1,1.8,1.8
351,2026-04-18 15:50:32+00:00,2026-04-18T15:50:32Z,P001,Café,1,2.5,2.5
660,2026-04-18 15:50:52+00:00,2026-04-18T15:50:52Z,P005,Arroz,1,2.1,2.1
1776,2026-04-18 15:50:56+00:00,2026-04-18T15:50:56Z,P002,Pan,1,1.2,1.2
1524,2026-04-18 15:51:55+00:00,2026-04-18T15:51:55Z,P001,Café,4,2.5,10.0
1428,2026-04-18 15:52:34+00:00,2026-04-18T15:52:34Z,P005,Arroz,1,2.1,2.1
3164,2026-04-18 15:52:51+00:00,2026-04-18T15:52:51Z,P004,Huevos,4,3.9,15.6
4978,2026-04-18 15:53:47+00:00,2026-04-18T15:53:47Z,P003,Leche,4,1.8,7.2
3231,2026-04-18 15:53:47+00:00,2026-04-18T15:53:47Z,P003,Leche,3,1.8,5.4
3683,2026-04-18 15:54:50+00:00,2026-04-18T15:54:50Z,P003,Leche,1,1.8,1.8
4482,2026-04-18 15:55:27+00:00,2026-04-18T15:55:27Z,P007,Galletas,1,1.6,1.6
2142,2026-04-18 15:55:49+00:00,2026-04-18T15:55:49Z,P002,Pan,2,1.2,2.4
1551,2026-04-18 15:56:01+00:00,2026-04-18T15:56:01Z,P003,Leche,2,1.8,3.6
1960,2026-04-18 15:56:24+00:00,2026-04-18T15:56:24Z,P005,Arroz,2,2.1,4.2
4141,2026-04-18 15:56:52+00:00,2026-04-18T15:56:52Z,P004,Huevos,1,3.9,3.9
113,2026-04-18 15:57:10+00:00,2026-04-18T15:57:10Z,P008,Jugo,1,2.9,2.9
1932,2026-04-18 15:58:58+00:00,2026-04-18T15:58:58Z,P004,Huevos,3,3.9,11.7
1478,2026-04-18 15:59:04+00:00,2026-04-18T15:59:04Z,P004,Huevos,2,3.9,7.8
3722,2026-04-18 15:59:09+00:00,2026-04-18T15:59:09Z,P008,Jugo,2,2.9,5.8
4891,2026-04-18 15:59:33+00:00,2026-04-18T15:59:33Z,P007,Galletas,2,1.6,3.2
3509,2026-04-18 16:00:07+00:00,2026-04-18T16:00:07Z,P007,Galletas,2,1.6,3.2
4662,2026-04-18 16:00:08+00:00,2026-04-18T16:00:08Z,P008,Jugo,5,2.9,14.5
4703,2026-04-18 16:00:21+00:00,2026-04-18T16:00:21Z,P008,Jugo,1,2.9,2.9
673,2026-04-18 16:00:23+00:00,2026-04-18T16:00:23Z,P004,Huevos,1,3.9,3.9
2416,2026-04-18 16:00:37+00:00,2026-04-18T16:00:37Z,P005,Arroz,1,2.1,2.1
4124,2026-04-18 16:00:39+00:00,2026-04-18T16:00:39Z,P003,Leche,3,1.8,5.4
3592,2026-04-18 16:00:42+00:00,2026-04-18T16:00:42Z,P005,Arroz,3,2.1,6.3
2132,2026-04-18 16:00:56+00:00,2026-04-18T16:00:56Z,P008,Jugo,1,2.9,2.9
1875,2026-04-18 16:01:11+00:00,2026-04-18T16:01:11Z,P004,Huevos,1,3.9,3.9
3762,2026-04-18 16:01:43+00:00,2026-04-18T16:01:43Z,P002,Pan,1,1.2,1.2
1795,2026-04-18 16:01:47+00:00,2026-04-18T16:01:47Z,P004,Huevos,4,3.9,15.6
1152,2026-04-18 16:01:49+00:00,2026-04-18T16:01:49Z,P005,Arroz,1,2.1,2.1
2660,2026-04-18 16:01:49+00:00,2026-04-18T16:01:49Z,P003,Leche,2,1.8,3.6
1763,2026-04-18 16:02:00+00:00,2026-04-18T16:02:00Z,P008,Jugo,4,2.9,11.6
3359,2026-04-18 16:02:04+00:00,2026-04-18T16:02:04Z,P007,Galletas,1,1.6,1.6
1506,2026-04-18 16:02:05+00:00,2026-04-18T16:02:05Z,P006,Queso,1,4.5,4.5
537,2026-04-18 16:02:11+00:00,2026-04-18T16:02:11Z,P006,Queso,1,4.5,4.5
141,2026-04-18 16:02:22+00:00,2026-04-18T16:02:22Z,P007,Galletas,2,1.6,3.2
1730,2026-04-18 16:02:33+00:00,2026-04-18T16:02:33Z,P003,Leche,1,1.8,1.8
2203,2026-04-18 16:02:36+00:00,2026-04-18T16:02:36Z,P008,Jugo,1,2.9,2.9
3598,2026-04-18 16:02:40+00:00,2026-04-18T16:02:40Z,P008,Jugo,1,2.9,2.9
4825,2026-04-18 16:02:49+00:00,2026-04-18T16:02:49Z,P002,Pan,3,1.2,3.6
2831,2026-04-18 16:03:06+00:00,2026-04-18T16:03:06Z,P001,Café,2,2.5,5.0
4411,2026-04-18 16:03:09+00:00,2026-04-18T16:03:09Z,P002,Pan,2,1.2,2.4
1609,2026-04-18 16:03:21+00:00,2026-04-18T16:03:21Z,P004,Huevos,1,3.9,3.9
2977,2026-04-18 16:03:29+00:00,2026-04-18T16:03:29Z,P008,Jugo,1,2.9,2.9
1397,2026-04-18 16:03:56+00:00,2026-04-18T16:03:56Z,P007,Galletas,1,1.6,1.6
980,2026-04-18 16:04:14+00:00,2026-04-18T16:04:14Z,P007,Galletas,1,1.6,1.6
2054,2026-04-18 16:04:17+00:00,2026-04-18T16:04:17Z,P002,Pan,1,1.2,1.2
3131,2026-04-18 16:04:36+00:00,2026-04-18T16:04:36Z,P005,Arroz,2,2.1,4.2
4862,2026-04-18 16:05:00+00:00,2026-04-18T16:05:00Z,P006,Queso,1,4.5,4.5
1802,2026-04-18 16:05:03+00:00,2026-04-18T16:05:03Z,P001,Café,1,2.5,2.5
35,2026-04-18 16:05:05+00:00,2026-04-18T16:05:05Z,P008,Jugo,3,2.9,8.7
1462,2026-04-18 16:05:09+00:00,2026-04-18T16:05:09Z,P004,Huevos,1,3.9,3.9
1167,2026-04-18 16:05:11+00:00,2026-04-18T16:05:11Z,P004,Huevos,1,3.9,3.9
2494,2026-04-18 16:05:17+00:00,2026-04-18T16:05:17Z,P006,Queso,4,4.5,18.0
4734,2026-04-18 16:05:27+00:00,2026-04-18T16:05:27Z,P005,Arroz,1,2.1,2.1
65,2026-04-18 16:06:04+00:00,2026-04-18T16:06:04Z,P004,Huevos,1,3.9,3.9
1810,2026-04-18 16:06:06+00:00,2026-04-18T16:06:06Z,P001,Café,2,2.5,5.0
4476,2026-04-18 16:06:12+00:00,2026-04-18T16:06:12Z,P004,Huevos,2,3.9,7.8
3987,2026-04-18 16:06:17+00:00,2026-04-18T16:06:17Z,P002,Pan,1,1.2,1.2
4602,2026-04-18 16:06:22+00:00,2026-04-18T16:06:22Z,P007,Galletas,2,1.6,3.2
1682,2026-04-18 16:06:50+00:00,2026-04-18T16:06:50Z,P007,Galletas,4,1.6,6.4
769,2026-04-18 16:06:50+00:00,2026-04-18T16:06:50Z,P005,Arroz,3,2.1,6.3
2865,2026-04-18 16:07:05+00:00,2026-04-18T16:07:05Z,P003,Leche,1,1.8,1.8
3165,2026-04-18 16:07:18+00:00,2026-04-18T16:07:18Z,P001,Café,2,2.5,5.0
2657,2026-04-18 16:07:21+00:00,2026-04-18T16:07:21Z,P008,Jugo,2,2.9,5.8
2473,2026-04-18 16:07:23+00:00,2026-04-18T16:07:23Z,P003,Leche,1,1.8,1.8
4947,2026-04-18 16:08:00+00:00,2026-04-18T16:08:00Z,P001,Café,1,2.5,2.5
2685,2026-04-18 16:08:08+00:00,2026-04-18T16:08:08Z,P006,Queso,2,4.5,9.0
905,2026-04-18 16:08:10+00:00,2026-04-18T16:08:10Z,P005,Arroz,1,2.1,2.1
